match_id,match_end_id,id,game,end,hteam,nhteam,powerplay,strength_diff,h_before,nh_before,h_during,nh_during,h_after,nh_after,h_offensive_shots,h_defensive_shots,h_classified_shots,h_offensive_shot_rate,score_diff_before,strength_diff_z,outcome,score_diff_grp,end_grp
WMDCC2024_91,WMDCC2024_91_4,WMDCC2024,91,4,SWE-Sweden,USA-UnitedStates,0,0.01980342328957424,1,3,2.0,0.0,3,3,4,1,5,0.8,-2,0.3231768081530605,2+,trailing,<=6
WMDCC2024_91,WMDCC2024_91_5,WMDCC2024,91,5,USA-UnitedStates,SWE-Sweden,0,-0.01980342328957424,3,3,1.0,0.0,4,3,3,2,5,0.6,0,-0.14430293501862568,1,tied,<=6
WMDCC2024_91,WMDCC2024_91_6,WMDCC2024,91,6,SWE-Sweden,USA-UnitedStates,1,0.01980342328957424,3,4,2.0,0.0,5,4,2,3,5,0.4,-1,0.3231768081530605,2+,trailing,<=6
WMDCC2024_91,WMDCC2024_91_7,WMDCC2024,91,7,USA-UnitedStates,SWE-Sweden,1,-0.01980342328957424,4,5,1.0,0.0,5,5,2,3,5,0.4,-1,-0.14430293501862568,1,trailing,>=7
WMDCC2024_91,WMDCC2024_91_8,WMDCC2024,91,8,SWE-Sweden,USA-UnitedStates,0,0.01980342328957424,5,5,1.0,0.0,6,5,1,4,5,0.2,0,0.3231768081530605,1,tied,>=7
WMDCC2024_92,WMDCC2024_92_1,WMDCC2024,92,1,CAN-Canada,NZL-NewZealand,0,0.2118507592309204,0,0,2.0,0.0,2,0,5,0,5,1.0,0,2.5899121591550234,2+,tied,<=6
WMDCC2024_92,WMDCC2024_92_2,WMDCC2024,92,2,NZL-NewZealand,CAN-Canada,0,-0.2118507592309204,0,2,0.0,2.0,0,4,2,3,5,0.4,-2,-2.411038286020589,0,trailing,<=6
WMDCC2024_92,WMDCC2024_92_3,WMDCC2024,92,3,NZL-NewZealand,CAN-Canada,0,-0.2118507592309204,0,4,1.0,0.0,1,4,4,1,5,0.8,-4,-2.411038286020589,1,trailing,<=6
WMDCC2024_92,WMDCC2024_92_4,WMDCC2024,92,4,CAN-Canada,NZL-NewZealand,0,0.2118507592309204,4,1,2.0,0.0,6,1,2,3,5,0.4,3,2.5899121591550234,2+,leading,<=6
WMDCC2024_92,WMDCC2024_92_5,WMDCC2024,92,5,NZL-NewZealand,CAN-Canada,1,-0.2118507592309204,1,6,0.0,1.0,1,7,1,4,5,0.2,-5,-2.411038286020589,0,trailing,<=6
WMDCC2024_92,WMDCC2024_92_6,WMDCC2024,92,6,NZL-NewZealand,CAN-Canada,0,-0.2118507592309204,1,7,1.0,0.0,2,7,4,1,5,0.8,-6,-2.411038286020589,1,trailing,<=6
WMDCC2024_93,WMDCC2024_93_1,WMDCC2024,93,1,KOR-Korea,AUS-Australia,0,-0.020025215217012726,0,0,0.0,1.0,0,1,3,2,5,0.6,0,-0.14692074588294937,0,tied,<=6
WMDCC2024_93,WMDCC2024_93_2,WMDCC2024,93,2,KOR-Korea,AUS-Australia,0,-0.020025215217012726,0,1,1.0,0.0,1,1,4,1,5,0.8,-1,-0.14692074588294937,1,trailing,<=6
WMDCC2024_93,WMDCC2024_93_3,WMDCC2024,93,3,AUS-Australia,KOR-Korea,0,0.020025215217012726,1,1,1.0,0.0,2,1,4,1,5,0.8,0,0.32579461901738416,1,tied,<=6
WMDCC2024_93,WMDCC2024_93_4,WMDCC2024,93,4,KOR-Korea,AUS-Australia,0,-0.020025215217012726,1,2,0.0,2.0,1,4,4,1,5,0.8,-1,-0.14692074588294937,0,trailing,<=6
WMDCC2024_93,WMDCC2024_93_5,WMDCC2024,93,5,KOR-Korea,AUS-Australia,0,-0.020025215217012726,1,4,1.0,0.0,2,4,5,0,5,1.0,-3,-0.14692074588294937,1,trailing,<=6
WMDCC2024_93,WMDCC2024_93_6,WMDCC2024,93,6,AUS-Australia,KOR-Korea,0,0.020025215217012726,4,2,0.0,2.0,4,4,1,4,5,0.2,2,0.32579461901738416,0,leading,<=6
WMDCC2024_93,WMDCC2024_93_7,WMDCC2024,93,7,AUS-Australia,KOR-Korea,1,0.020025215217012726,4,4,0.0,1.0,4,5,2,3,5,0.4,0,0.32579461901738416,0,tied,>=7
WMDCC2024_93,WMDCC2024_93_8,WMDCC2024,93,8,AUS-Australia,KOR-Korea,0,0.020025215217012726,4,5,1.0,0.0,5,5,3,2,5,0.6,-1,0.32579461901738416,1,trailing,>=7
WMDCC2024_93,WMDCC2024_93_9,WMDCC2024,93,9,KOR-Korea,AUS-Australia,0,-0.020025215217012726,5,5,0.0,1.0,5,6,2,3,5,0.4,0,-0.14692074588294937,0,tied,>=7
WMDCC2024_94,WMDCC2024_94_1,WMDCC2024,94,1,GER-Germany,DEN-Denmark,0,0.02034426576870657,0,0,0.0,1.0,0,1,3,2,5,0.6,0,0.32956037375038394,0,tied,<=6
WMDCC2024_94,WMDCC2024_94_2,WMDCC2024,94,2,GER-Germany,DEN-Denmark,0,0.02034426576870657,0,1,2.0,0.0,2,1,1,4,5,0.2,-1,0.32956037375038394,2+,trailing,<=6
WMDCC2024_94,WMDCC2024_94_3,WMDCC2024,94,3,DEN-Denmark,GER-Germany,0,-0.02034426576870657,1,2,2.0,0.0,3,2,5,0,5,1.0,-1,-0.1506865006159491,2+,trailing,<=6
WMDCC2024_94,WMDCC2024_94_4,WMDCC2024,94,4,GER-Germany,DEN-Denmark,0,0.02034426576870657,2,3,1.0,0.0,3,3,2,2,4,0.5,-1,0.32956037375038394,1,trailing,<=6
WMDCC2024_94,WMDCC2024_94_5,WMDCC2024,94,5,DEN-Denmark,GER-Germany,0,-0.02034426576870657,3,3,1.0,0.0,4,3,5,0,5,1.0,0,-0.1506865006159491,1,tied,<=6
WMDCC2024_94,WMDCC2024_94_6,WMDCC2024,94,6,GER-Germany,DEN-Denmark,0,0.02034426576870657,3,4,1.0,0.0,4,4,3,2,5,0.6,-1,0.32956037375038394,1,trailing,<=6
WMDCC2024_94,WMDCC2024_94_7,WMDCC2024,94,7,DEN-Denmark,GER-Germany,1,-0.02034426576870657,4,4,0.0,1.0,4,5,3,2,5,0.6,0,-0.1506865006159491,0,tied,>=7
WMDCC2024_94,WMDCC2024_94_8,WMDCC2024,94,8,DEN-Denmark,GER-Germany,0,-0.02034426576870657,4,5,0.0,1.0,4,6,3,2,5,0.6,-1,-0.1506865006159491,0,trailing,>=7
WMDCC2024_95,WMDCC2024_95_1,WMDCC2024,95,1,ESP-Spain,ITA-Italy,0,-0.14029549213966952,0,0,0.0,1.0,0,1,3,2,5,0.6,0,-1.5664712282632094,0,tied,<=6
WMDCC2024_95,WMDCC2024_95_2,WMDCC2024,95,2,ESP-Spain,ITA-Italy,0,-0.14029549213966952,0,1,0.0,1.0,0,2,2,3,5,0.4,-1,-1.5664712282632094,0,trailing,<=6
WMDCC2024_95,WMDCC2024_95_3,WMDCC2024,95,3,ESP-Spain,ITA-Italy,0,-0.14029549213966952,0,2,0.0,1.0,0,3,2,3,5,0.4,-2,-1.5664712282632094,0,trailing,<=6
WMDCC2024_95,WMDCC2024_95_4,WMDCC2024,95,4,ESP-Spain,ITA-Italy,0,-0.14029549213966952,0,3,1.0,0.0,1,3,4,1,5,0.8,-3,-1.5664712282632094,1,trailing,<=6
WMDCC2024_95,WMDCC2024_95_5,WMDCC2024,95,5,ITA-Italy,ESP-Spain,0,0.14029549213966952,3,1,1.0,0.0,4,1,2,3,5,0.4,2,1.745345101397644,1,leading,<=6
WMDCC2024_95,WMDCC2024_95_6,WMDCC2024,95,6,ESP-Spain,ITA-Italy,1,-0.14029549213966952,1,4,1.0,0.0,2,4,4,1,5,0.8,-3,-1.5664712282632094,1,trailing,<=6
WMDCC2024_95,WMDCC2024_95_7,WMDCC2024,95,7,ITA-Italy,ESP-Spain,0,0.14029549213966952,4,2,1.0,0.0,5,2,2,3,5,0.4,2,1.745345101397644,1,leading,>=7
WMDCC2024_96,WMDCC2024_96_1,WMDCC2024,96,1,EST-Estonia,TUR-Turkey,0,0.07023230944799574,0,0,4.0,0.0,4,0,4,1,5,0.8,0,0.9183891208188247,2+,tied,<=6
WMDCC2024_96,WMDCC2024_96_2,WMDCC2024,96,2,TUR-Turkey,EST-Estonia,0,-0.07023230944799574,0,4,1.0,0.0,1,4,3,2,5,0.6,-4,-0.73951524768439,1,trailing,<=6
WMDCC2024_96,WMDCC2024_96_3,WMDCC2024,96,3,EST-Estonia,TUR-Turkey,0,0.07023230944799574,4,1,0.0,2.0,4,3,3,2,5,0.6,3,0.9183891208188247,0,leading,<=6
WMDCC2024_96,WMDCC2024_96_4,WMDCC2024,96,4,EST-Estonia,TUR-Turkey,0,0.07023230944799574,4,3,1.0,0.0,5,3,4,1,5,0.8,1,0.9183891208188247,1,leading,<=6
WMDCC2024_96,WMDCC2024_96_5,WMDCC2024,96,5,TUR-Turkey,EST-Estonia,0,-0.07023230944799574,3,5,1.0,0.0,4,5,3,2,5,0.6,-2,-0.73951524768439,1,trailing,<=6
WMDCC2024_96,WMDCC2024_96_6,WMDCC2024,96,6,EST-Estonia,TUR-Turkey,1,0.07023230944799574,5,4,2.0,0.0,7,4,2,3,5,0.4,1,0.9183891208188247,2+,leading,<=6
WMDCC2024_96,WMDCC2024_96_7,WMDCC2024,96,7,TUR-Turkey,EST-Estonia,1,-0.07023230944799574,4,7,1.0,0.0,5,7,1,4,5,0.2,-3,-0.73951524768439,1,trailing,>=7
WMDCC2024_97,WMDCC2024_97_1,WMDCC2024,97,1,FRA-France,SUI-Switzerland,0,-0.1410342734175346,0,0,0.0,1.0,0,1,3,2,5,0.6,0,-1.575191066166645,0,tied,<=6
WMDCC2024_97,WMDCC2024_97_2,WMDCC2024,97,2,FRA-France,SUI-Switzerland,0,-0.1410342734175346,0,1,2.0,0.0,2,1,2,3,5,0.4,-1,-1.575191066166645,2+,trailing,<=6
WMDCC2024_97,WMDCC2024_97_3,WMDCC2024,97,3,SUI-Switzerland,FRA-France,0,0.1410342734175346,1,2,1.0,0.0,2,2,3,2,5,0.6,-1,1.7540649393010797,1,trailing,<=6
WMDCC2024_97,WMDCC2024_97_4,WMDCC2024,97,4,FRA-France,SUI-Switzerland,0,-0.1410342734175346,2,2,1.0,0.0,3,2,4,1,5,0.8,0,-1.575191066166645,1,tied,<=6
WMDCC2024_97,WMDCC2024_97_5,WMDCC2024,97,5,SUI-Switzerland,FRA-France,0,0.1410342734175346,2,3,3.0,0.0,5,3,5,0,5,1.0,-1,1.7540649393010797,2+,trailing,<=6
WMDCC2024_97,WMDCC2024_97_6,WMDCC2024,97,6,FRA-France,SUI-Switzerland,1,-0.1410342734175346,3,5,1.0,0.0,4,5,4,1,5,0.8,-2,-1.575191066166645,1,trailing,<=6
WMDCC2024_97,WMDCC2024_97_7,WMDCC2024,97,7,SUI-Switzerland,FRA-France,1,0.1410342734175346,5,4,3.0,0.0,8,4,1,4,5,0.2,1,1.7540649393010797,2+,leading,>=7
WMDCC2024_98,WMDCC2024_98_1,WMDCC2024,98,1,JPN-Japan,NOR-Norway,0,-0.040127200718549694,0,0,1.0,0.0,1,0,2,3,5,0.4,0,-0.3841845482591469,1,tied,<=6
WMDCC2024_98,WMDCC2024_98_2,WMDCC2024,98,2,NOR-Norway,JPN-Japan,0,0.040127200718549694,0,1,0.0,1.0,0,2,3,2,5,0.6,-1,0.5630584213935818,0,trailing,<=6
WMDCC2024_98,WMDCC2024_98_3,WMDCC2024,98,3,NOR-Norway,JPN-Japan,0,0.040127200718549694,0,2,1.0,0.0,1,2,2,3,5,0.4,-2,0.5630584213935818,1,trailing,<=6
WMDCC2024_98,WMDCC2024_98_4,WMDCC2024,98,4,JPN-Japan,NOR-Norway,0,-0.040127200718549694,2,1,0.0,1.0,2,2,1,4,5,0.2,1,-0.3841845482591469,0,leading,<=6
WMDCC2024_98,WMDCC2024_98_5,WMDCC2024,98,5,JPN-Japan,NOR-Norway,0,-0.040127200718549694,2,2,0.0,1.0,2,3,2,3,5,0.4,0,-0.3841845482591469,0,tied,<=6
WMDCC2024_98,WMDCC2024_98_6,WMDCC2024,98,6,JPN-Japan,NOR-Norway,1,-0.040127200718549694,2,3,2.0,0.0,4,3,4,1,5,0.8,-1,-0.3841845482591469,2+,trailing,<=6
WMDCC2024_98,WMDCC2024_98_7,WMDCC2024,98,7,NOR-Norway,JPN-Japan,1,0.040127200718549694,3,4,2.0,0.0,5,4,5,0,5,1.0,-1,0.5630584213935818,2+,trailing,>=7
WMDCC2024_98,WMDCC2024_98_8,WMDCC2024,98,8,JPN-Japan,NOR-Norway,0,-0.040127200718549694,4,5,2.0,0.0,6,5,2,3,5,0.4,-1,-0.3841845482591469,2+,trailing,>=7
WMDCC2025_1,WMDCC2025_1_1,WMDCC2025,1,1,ITA-Italy,SCO-Scotland,0,-0.030093472260184106,0,0,1.0,0.0,1,0,4,1,5,0.8,0,-0.2657564175722522,1,tied,<=6
WMDCC2025_1,WMDCC2025_1_2,WMDCC2025,1,2,SCO-Scotland,ITA-Italy,0,0.030093472260184106,0,1,1.0,0.0,1,1,3,2,5,0.6,-1,0.444630290706687,1,trailing,<=6
WMDCC2025_1,WMDCC2025_1_3,WMDCC2025,1,3,ITA-Italy,SCO-Scotland,0,-0.030093472260184106,1,1,1.0,0.0,2,1,4,1,5,0.8,0,-0.2657564175722522,1,tied,<=6
WMDCC2025_1,WMDCC2025_1_4,WMDCC2025,1,4,SCO-Scotland,ITA-Italy,0,0.030093472260184106,1,2,0.0,2.0,1,4,2,3,5,0.4,-1,0.444630290706687,0,trailing,<=6
WMDCC2025_1,WMDCC2025_1_5,WMDCC2025,1,5,SCO-Scotland,ITA-Italy,0,0.030093472260184106,1,4,0.0,1.0,1,5,4,1,5,0.8,-3,0.444630290706687,0,trailing,<=6
WMDCC2025_1,WMDCC2025_1_6,WMDCC2025,1,6,SCO-Scotland,ITA-Italy,1,0.030093472260184106,1,5,3.0,0.0,4,5,2,3,5,0.4,-4,0.444630290706687,2+,trailing,<=6
WMDCC2025_1,WMDCC2025_1_7,WMDCC2025,1,7,ITA-Italy,SCO-Scotland,0,-0.030093472260184106,5,4,4.0,0.0,9,4,1,4,5,0.2,1,-0.2657564175722522,2+,leading,>=7
WMDCC2025_2,WMDCC2025_2_1,WMDCC2025,2,1,AUS-Australia,EST-Estonia,0,0.027937340930996035,0,0,3.0,0.0,3,0,2,3,5,0.4,0,0.4191814653880889,2+,tied,<=6
WMDCC2025_2,WMDCC2025_2_2,WMDCC2025,2,2,EST-Estonia,AUS-Australia,0,-0.027937340930996035,0,3,1.0,0.0,1,3,2,3,5,0.4,-3,-0.24030759225365408,1,trailing,<=6
WMDCC2025_2,WMDCC2025_2_3,WMDCC2025,2,3,AUS-Australia,EST-Estonia,0,0.027937340930996035,3,1,1.0,0.0,4,1,2,3,5,0.4,2,0.4191814653880889,1,leading,<=6
WMDCC2025_2,WMDCC2025_2_4,WMDCC2025,2,4,EST-Estonia,AUS-Australia,0,-0.027937340930996035,1,4,1.0,0.0,2,4,4,1,5,0.8,-3,-0.24030759225365408,1,trailing,<=6
WMDCC2025_2,WMDCC2025_2_5,WMDCC2025,2,5,AUS-Australia,EST-Estonia,0,0.027937340930996035,4,2,4.0,0.0,8,2,2,3,5,0.4,2,0.4191814653880889,2+,leading,<=6
WMDCC2025_2,WMDCC2025_2_6,WMDCC2025,2,6,EST-Estonia,AUS-Australia,1,-0.027937340930996035,2,8,0.0,1.0,2,9,4,1,5,0.8,-6,-0.24030759225365408,0,trailing,<=6
WMDCC2025_3,WMDCC2025_3_1,WMDCC2025,3,1,ITA-Italy,EST-Estonia,0,0.058163451493697005,0,0,1.0,0.0,1,0,4,1,5,0.8,0,0.7759403498575584,1,tied,<=6
WMDCC2025_3,WMDCC2025_3_2,WMDCC2025,3,2,EST-Estonia,ITA-Italy,0,-0.058163451493697005,0,1,2.0,0.0,2,1,2,3,5,0.4,-1,-0.5970664767231236,2+,trailing,<=6
WMDCC2025_3,WMDCC2025_3_3,WMDCC2025,3,3,ITA-Italy,EST-Estonia,0,0.058163451493697005,1,2,1.0,0.0,2,2,3,2,5,0.6,-1,0.7759403498575584,1,trailing,<=6
WMDCC2025_3,WMDCC2025_3_4,WMDCC2025,3,4,EST-Estonia,ITA-Italy,0,-0.058163451493697005,2,2,2.0,0.0,4,2,2,3,5,0.4,0,-0.5970664767231236,2+,tied,<=6
WMDCC2025_3,WMDCC2025_3_5,WMDCC2025,3,5,ITA-Italy,EST-Estonia,0,0.058163451493697005,2,4,3.0,0.0,5,4,4,1,5,0.8,-2,0.7759403498575584,2+,trailing,<=6
WMDCC2025_3,WMDCC2025_3_6,WMDCC2025,3,6,EST-Estonia,ITA-Italy,1,-0.058163451493697005,4,5,1.0,0.0,5,5,3,2,5,0.6,-1,-0.5970664767231236,1,trailing,<=6
WMDCC2025_3,WMDCC2025_3_7,WMDCC2025,3,7,ITA-Italy,EST-Estonia,1,0.058163451493697005,5,5,1.0,0.0,6,5,3,2,5,0.6,0,0.7759403498575584,1,tied,>=7
WMDCC2025_3,WMDCC2025_3_8,WMDCC2025,3,8,EST-Estonia,ITA-Italy,0,-0.058163451493697005,5,6,1.0,0.0,6,6,4,1,5,0.8,-1,-0.5970664767231236,1,trailing,>=7
WMDCC2025_3,WMDCC2025_3_9,WMDCC2025,3,9,ITA-Italy,EST-Estonia,0,0.058163451493697005,6,6,1.0,0.0,7,6,2,3,5,0.4,0,0.7759403498575584,1,tied,>=7
WMDCC2025_4,WMDCC2025_4_1,WMDCC2025,4,1,CAN-Canada,USA-UnitedStates,0,0.04759439850971581,0,0,0.0,3.0,0,3,3,2,5,0.6,0,0.6511937819972273,0,tied,<=6
WMDCC2025_4,WMDCC2025_4_2,WMDCC2025,4,2,CAN-Canada,USA-UnitedStates,0,0.04759439850971581,0,3,1.0,0.0,1,3,3,2,5,0.6,-3,0.6511937819972273,1,trailing,<=6
WMDCC2025_4,WMDCC2025_4_3,WMDCC2025,4,3,USA-UnitedStates,CAN-Canada,0,-0.04759439850971581,3,1,0.0,1.0,3,2,4,1,5,0.8,2,-0.47231990886279246,0,leading,<=6
WMDCC2025_4,WMDCC2025_4_4,WMDCC2025,4,4,USA-UnitedStates,CAN-Canada,0,-0.04759439850971581,3,2,0.0,1.0,3,3,4,1,5,0.8,1,-0.47231990886279246,0,leading,<=6
WMDCC2025_4,WMDCC2025_4_5,WMDCC2025,4,5,USA-UnitedStates,CAN-Canada,0,-0.04759439850971581,3,3,3.0,0.0,6,3,1,4,5,0.2,0,-0.47231990886279246,2+,tied,<=6
WMDCC2025_4,WMDCC2025_4_6,WMDCC2025,4,6,CAN-Canada,USA-UnitedStates,1,0.04759439850971581,3,6,1.0,0.0,4,6,4,1,5,0.8,-3,0.6511937819972273,1,trailing,<=6
WMDCC2025_4,WMDCC2025_4_7,WMDCC2025,4,7,USA-UnitedStates,CAN-Canada,1,-0.04759439850971581,6,4,2.0,0.0,8,4,1,4,5,0.2,2,-0.47231990886279246,2+,leading,>=7
WMDCC2025_5,WMDCC2025_5_1,WMDCC2025,5,1,AUS-Australia,SCO-Scotland,0,-0.060319582822885076,0,0,0.0,1.0,0,1,3,2,5,0.6,0,-0.6225153020417218,0,tied,<=6
WMDCC2025_5,WMDCC2025_5_2,WMDCC2025,5,2,AUS-Australia,SCO-Scotland,0,-0.060319582822885076,0,1,2.0,0.0,2,1,4,1,5,0.8,-1,-0.6225153020417218,2+,trailing,<=6
WMDCC2025_5,WMDCC2025_5_3,WMDCC2025,5,3,SCO-Scotland,AUS-Australia,0,0.060319582822885076,1,2,0.0,1.0,1,3,2,3,5,0.4,-1,0.8013891751761566,0,trailing,<=6
WMDCC2025_5,WMDCC2025_5_4,WMDCC2025,5,4,SCO-Scotland,AUS-Australia,0,0.060319582822885076,1,3,5.0,0.0,6,3,3,2,5,0.6,-2,0.8013891751761566,2+,trailing,<=6
WMDCC2025_5,WMDCC2025_5_5,WMDCC2025,5,5,AUS-Australia,SCO-Scotland,1,-0.060319582822885076,3,6,1.0,0.0,4,6,5,0,5,1.0,-3,-0.6225153020417218,1,trailing,<=6
WMDCC2025_5,WMDCC2025_5_6,WMDCC2025,5,6,SCO-Scotland,AUS-Australia,0,0.060319582822885076,6,4,1.0,0.0,7,4,2,3,5,0.4,2,0.8013891751761566,1,leading,<=6
WMDCC2025_5,WMDCC2025_5_7,WMDCC2025,5,7,AUS-Australia,SCO-Scotland,0,-0.060319582822885076,4,7,2.0,0.0,6,7,5,0,5,1.0,-3,-0.6225153020417218,2+,trailing,>=7
WMDCC2025_5,WMDCC2025_5_8,WMDCC2025,5,8,SCO-Scotland,AUS-Australia,1,0.060319582822885076,7,6,2.0,0.0,9,6,1,4,5,0.2,1,0.8013891751761566,2+,leading,>=7
WMDCC2025_6,WMDCC2025_6_1,WMDCC2025,6,1,TUR-Turkey,DEN-Denmark,0,-0.03220211609724721,0,0,0.0,2.0,0,2,3,2,5,0.6,0,-0.2906447478618386,0,tied,<=6
WMDCC2025_6,WMDCC2025_6_2,WMDCC2025,6,2,TUR-Turkey,DEN-Denmark,0,-0.03220211609724721,0,2,0.0,2.0,0,4,3,2,5,0.6,-2,-0.2906447478618386,0,trailing,<=6
WMDCC2025_6,WMDCC2025_6_3,WMDCC2025,6,3,TUR-Turkey,DEN-Denmark,0,-0.03220211609724721,0,4,0.0,2.0,0,6,3,2,5,0.6,-4,-0.2906447478618386,0,trailing,<=6
WMDCC2025_6,WMDCC2025_6_4,WMDCC2025,6,4,TUR-Turkey,DEN-Denmark,1,-0.03220211609724721,0,6,0.0,1.0,0,7,4,1,5,0.8,-6,-0.2906447478618386,0,trailing,<=6
WMDCC2025_6,WMDCC2025_6_5,WMDCC2025,6,5,TUR-Turkey,DEN-Denmark,0,-0.03220211609724721,0,7,0.0,1.0,0,8,3,2,5,0.6,-7,-0.2906447478618386,0,trailing,<=6
WMDCC2025_6,WMDCC2025_6_6,WMDCC2025,6,6,TUR-Turkey,DEN-Denmark,0,-0.03220211609724721,0,8,0.0,1.0,0,9,3,2,5,0.6,-8,-0.2906447478618386,0,trailing,<=6
WMDCC2025_7,WMDCC2025_7_1,WMDCC2025,7,1,CZE-CzechRepublic,CHN-China,0,-0.015940483379142112,0,0,0.0,1.0,0,1,4,1,5,0.8,0,-0.09870864228421802,0,tied,<=6
WMDCC2025_7,WMDCC2025_7_2,WMDCC2025,7,2,CZE-CzechRepublic,CHN-China,0,-0.015940483379142112,0,1,2.0,0.0,2,1,3,2,5,0.6,-1,-0.09870864228421802,2+,trailing,<=6
WMDCC2025_7,WMDCC2025_7_3,WMDCC2025,7,3,CHN-China,CZE-CzechRepublic,0,0.015940483379142112,1,2,2.0,0.0,3,2,4,1,5,0.8,-1,0.27758251541865286,2+,trailing,<=6
WMDCC2025_7,WMDCC2025_7_4,WMDCC2025,7,4,CZE-CzechRepublic,CHN-China,0,-0.015940483379142112,2,3,1.0,0.0,3,3,3,2,5,0.6,-1,-0.09870864228421802,1,trailing,<=6
WMDCC2025_7,WMDCC2025_7_5,WMDCC2025,7,5,CHN-China,CZE-CzechRepublic,0,0.015940483379142112,3,3,0.0,1.0,3,4,2,3,5,0.4,0,0.27758251541865286,0,tied,<=6
WMDCC2025_7,WMDCC2025_7_6,WMDCC2025,7,6,CHN-China,CZE-CzechRepublic,0,0.015940483379142112,3,4,2.0,0.0,5,4,3,2,5,0.6,-1,0.27758251541865286,2+,trailing,<=6
WMDCC2025_7,WMDCC2025_7_7,WMDCC2025,7,7,CZE-CzechRepublic,CHN-China,1,-0.015940483379142112,4,5,2.0,0.0,6,5,3,2,5,0.6,-1,-0.09870864228421802,2+,trailing,>=7
WMDCC2025_7,WMDCC2025_7_8,WMDCC2025,7,8,CHN-China,CZE-CzechRepublic,1,0.015940483379142112,5,6,0.0,1.0,5,7,3,2,5,0.6,-1,0.27758251541865286,0,trailing,>=7
WMDCC2025_8,WMDCC2025_8_1,WMDCC2025,8,1,SCO-Scotland,USA-UnitedStates,0,0.036044914243708814,0,0,4.0,0.0,4,0,4,1,5,0.8,0,0.5148751804229017,2+,tied,<=6
WMDCC2025_8,WMDCC2025_8_2,WMDCC2025,8,2,USA-UnitedStates,SCO-Scotland,0,-0.036044914243708814,0,4,1.0,0.0,1,4,5,0,5,1.0,-4,-0.33600130728846694,1,trailing,<=6
WMDCC2025_8,WMDCC2025_8_3,WMDCC2025,8,3,SCO-Scotland,USA-UnitedStates,0,0.036044914243708814,4,1,0.0,1.0,4,2,2,3,5,0.4,3,0.5148751804229017,0,leading,<=6
WMDCC2025_8,WMDCC2025_8_4,WMDCC2025,8,4,SCO-Scotland,USA-UnitedStates,0,0.036044914243708814,4,2,2.0,0.0,6,2,4,1,5,0.8,2,0.5148751804229017,2+,leading,<=6
WMDCC2025_8,WMDCC2025_8_5,WMDCC2025,8,5,USA-UnitedStates,SCO-Scotland,1,-0.036044914243708814,2,6,1.0,0.0,3,6,3,2,5,0.6,-4,-0.33600130728846694,1,trailing,<=6
WMDCC2025_8,WMDCC2025_8_6,WMDCC2025,8,6,SCO-Scotland,USA-UnitedStates,0,0.036044914243708814,6,3,0.0,1.0,6,4,1,4,5,0.2,3,0.5148751804229017,0,leading,<=6
WMDCC2025_8,WMDCC2025_8_7,WMDCC2025,8,7,SCO-Scotland,USA-UnitedStates,1,0.036044914243708814,6,4,1.0,0.0,7,4,2,3,5,0.4,2,0.5148751804229017,1,leading,>=7
WMDCC2025_8,WMDCC2025_8_8,WMDCC2025,8,8,USA-UnitedStates,SCO-Scotland,0,-0.036044914243708814,4,7,1.0,0.0,5,7,4,1,5,0.8,-3,-0.33600130728846694,1,trailing,>=7
WMDCC2025_9,WMDCC2025_9_1,WMDCC2025,9,1,EST-Estonia,CAN-Canada,0,-0.0998064080198881,0,0,1.0,0.0,1,0,5,0,5,1.0,0,-1.088578432436919,1,tied,<=6
WMDCC2025_9,WMDCC2025_9_2,WMDCC2025,9,2,CAN-Canada,EST-Estonia,0,0.0998064080198881,0,1,1.0,0.0,1,1,3,2,5,0.6,-1,1.2674523055713536,1,trailing,<=6
WMDCC2025_9,WMDCC2025_9_3,WMDCC2025,9,3,EST-Estonia,CAN-Canada,0,-0.0998064080198881,1,1,0.0,1.0,1,2,2,3,5,0.4,0,-1.088578432436919,0,tied,<=6
WMDCC2025_9,WMDCC2025_9_4,WMDCC2025,9,4,EST-Estonia,CAN-Canada,0,-0.0998064080198881,1,2,3.0,0.0,4,2,3,2,5,0.6,-1,-1.088578432436919,2+,trailing,<=6
WMDCC2025_9,WMDCC2025_9_5,WMDCC2025,9,5,CAN-Canada,EST-Estonia,0,0.0998064080198881,2,4,2.0,0.0,4,4,3,2,5,0.6,-2,1.2674523055713536,2+,trailing,<=6
WMDCC2025_9,WMDCC2025_9_6,WMDCC2025,9,6,EST-Estonia,CAN-Canada,1,-0.0998064080198881,4,4,2.0,0.0,6,4,1,4,5,0.2,0,-1.088578432436919,2+,tied,<=6
WMDCC2025_9,WMDCC2025_9_7,WMDCC2025,9,7,CAN-Canada,EST-Estonia,1,0.0998064080198881,4,6,0.0,1.0,4,7,4,1,5,0.8,-2,1.2674523055713536,0,trailing,>=7
WMDCC2025_9,WMDCC2025_9_8,WMDCC2025,9,8,CAN-Canada,EST-Estonia,0,0.0998064080198881,4,7,1.0,0.0,5,7,5,0,5,1.0,-3,1.2674523055713536,1,trailing,>=7
WMDCC2025_10,WMDCC2025_10_1,WMDCC2025,10,1,CZE-CzechRepublic,EST-Estonia,0,0.004170559154632214,0,0,2.0,0.0,2,0,3,2,5,0.6,0,0.13866206027389014,2+,tied,<=6
